Date,Discharge,Velocity,Temperature,Salinity,Prior,ALL
1064,3203.421466,0.047252305,11.88,406,900,700
1065,5248.682811,0.075576739,11.35,373,700,1200
1066,5933.09422,0.084797495,11.23,431,1200,1800
1067,13280.21338,0.175572605,12.08,462,1800,34
1068,14206.36878,0.186572678,11.82,506,34,331.6666667
1069,16350.04732,0.210739832,11.72,431,331.6666667,1365.6
1070,16419.70562,0.211599716,12.21,331,1365.6,4870.666667
1071,11132.032,0.151114204,12.81,354,4870.666667,1283
1072,5968.857907,0.085903113,13.82,295,1283,2850
1073,4743.901949,0.068858476,14.91,287,2850,383
1074,4401.692795,0.063962337,15.35,283,383,300
1075,4139.676888,0.060408868,16.16,299,300,1795
1076,5457.885801,0.078663069,17.07,298,1795,150
1077,4108.439723,0.059924677,17.87,289,150,7000
1078,3561.020499,0.052447609,17.86,279,7000,16
1079,6245.321884,0.089193564,19.78,283,16,1200
1080,5374.901946,0.077382564,20.23,278,1200,10
1081,8251.742527,0.114943009,20.59,294,10,900
1082,8134.078677,0.113555213,21.26,314,900,3830
1083,9676.988108,0.133218779,21.94,329,3830,1988
1084,8263.155153,0.115243786,22.22,301,1988,900
1085,6480.049414,0.092338929,23.71,305,900,800
1086,6248.865353,0.089041466,23.15,336,800,1457
1087,4553.257139,0.066183865,23.32,365,1457,1682
1088,4962.683815,0.071661446,23.04,361,1682,800
1089,4144.836044,0.060447845,23.24,357,800,48
1090,4182.39944,0.061063605,24.45,349,48,200
1091,6304.066202,0.08945166,23.2,307,200,800
1092,4964.823759,0.071700315,23.32,307,800,1412
1093,6311.846229,0.0898754,22.7,293,1412,973
1094,5221.050912,0.075306472,22.89,302,973,222
1095,5664.466785,0.08122587,23.08,314,222,354.1666667
1096,5588.822845,0.080212258,23.24,318,354.1666667,1683
1097,5895.675386,0.084314096,23.31,321,1683,196
1098,6238.662049,0.088866753,22.97,311,196,204
1099,6956.963435,0.098441147,22.76,286,204,437
1100,6344.657277,0.090599077,22.49,278,437,1452
1101,3615.730377,0.053062148,20.53,279,1452,2222.5
1102,4241.945224,0.061833517,20.21,286,2222.5,142
1103,4170.673145,0.060812243,18.24,294,142,1118
1104,5343.02166,0.077099776,18.67,296,1118,1326
1105,6378.205055,0.090907822,17.06,297,1326,1776
1106,5193.564154,0.075128989,16.31,292,1776,148
1107,3807.747639,0.055815616,15.82,299,148,1050
1108,3237.940366,0.047752586,14.85,306,1050,137
1109,3864.444184,0.056570167,14.7,312,137,45
1110,3824.299089,0.056058097,14.36,314,45,68
1111,3410.123721,0.050205183,13.62,311,68,968
1112,2750.028029,0.040767992,13.18,315,968,1272
1113,3359.177878,0.049427936,13.24,309,1272,414
1114,3053.861437,0.045143546,12.43,324,414,1700
1115,3256.705898,0.048010743,12.32,334,1700,436
1116,7399.673087,0.104225216,12.03,315,436,396
1117,9208.155756,0.127353766,11.26,326,396,2714
1118,7557.419478,0.106629401,10.93,352,2714,2196
1119,5146.434886,0.074383769,10.84,333,2196,3042
1120,7077.18646,0.099990369,11.21,325,3042,1050
1121,6918.764358,0.098131693,11.6,328,1050,5150
1122,6785.829656,0.096310812,12.3,324,5150,1618
1123,5106.708941,0.073858113,12.97,314,1618,2950
1124,5133.163649,0.0739862,13.36,323,2950,2464
1125,6101.479173,0.08738854,14.12,357,2464,2384
1126,5392.06408,0.077645198,15.34,334,2384,1050
1127,7887.11566,0.110248865,15.57,336,1050,253
1128,7629.523302,0.107236067,16,321,253,3700
1129,7389.826534,0.10402291,17.41,319,3700,267
1130,8586.410641,0.119518678,19.38,319,267,200
1131,7525.817104,0.10586289,19.62,295,200,737.5
1132,8192.270536,0.114306511,20.01,273,737.5,537.5
1133,8111.979585,0.11312002,21.25,254,537.5,150
1134,6620.4169,0.094468271,21.79,255,150,900
1135,3821.624456,0.055919212,22.22,261,900,100
1136,3565.676163,0.052459724,21.33,271,100,200
1137,2722.593304,0.04034385,20.84,283,200,400
1138,3065.726983,0.045203302,23.06,294,400,300
1139,3079.53383,0.04534283,23.14,312,300,200
1140,2797.356652,0.041443556,23.32,338,200,100
1141,3038.372694,0.044838978,24.13,353,100,444
1142,3133.867972,0.046149845,23.93,373,444,180
1143,2942.783843,0.043515443,24.11,397,180,150
1144,3909.713169,0.057143907,24.66,410,150,82
1145,4834.436445,0.070017365,24.44,384,82,122
1146,5619.775323,0.080528996,22.93,345,122,150
1147,5101.664189,0.073617189,23.55,319,150,400
1148,6804.920214,0.096525067,23.36,311,400,686
1149,6652.338914,0.094437291,24.09,297,686,367
1150,6495.330853,0.092494317,23.9,297,367,65
1151,4675.495981,0.067984231,24.63,298,65,3044
1152,4377.029305,0.063747829,24.48,288,3044,365
1153,4178.776339,0.060965429,22.97,287,365,650
1154,4733.963111,0.068591653,21.07,279,650,200
1155,5125.390973,0.074015467,20.26,259,200,774
1156,4830.112893,0.070139903,19.76,252,774,90
1157,3472.088711,0.051064147,19.36,247,90,154
1158,3272.836877,0.048279037,18.6,250,154,426
1159,1740.685763,0.026083823,17.55,253,426,1026
1160,2294.517003,0.034190513,17.04,263,1026,2050
1161,2168.974773,0.03235749,16.69,271,2050,1104
1162,2169.203211,0.032375758,15.65,274,1104,853
1163,2805.342685,0.041557415,14.84,274,853,2400
1164,2745.273627,0.040713626,14.38,278,2400,177
1165,2556.067055,0.037996777,13.42,288,177,300
1166,2832.436185,0.042024255,13.28,282,300,1434
1167,2521.700039,0.037489339,12.04,289,1434,717
1168,2515.78196,0.0373615,11.91,293,717,275
1169,6468.36703,0.091762114,11.12,302,275,372
1170,9356.527135,0.129222154,11.84,335,372,3530
1171,14106.27908,0.184706988,11.79,362,3530,1592
1172,21323.08201,0.260568413,12.33,309,1592,2648
1173,25109.86761,0.297776939,12.3,191,2648,2883
1174,26436.94811,0.309625279,13.09,218,2883,26612
1175,27404.84561,0.318794636,13.57,202,26612,18638
1176,25407.51962,0.300516228,14.37,194,18638,22666
1177,27854.936,0.322314095,15.29,190,22666,26724
1178,33472.56521,0.369155632,15,168,26724,9072
1179,33520.95121,0.369935068,15.05,172,9072,9416
1180,34830.8248,0.381403903,15,186,9416,14422
1181,34429.61745,0.377033578,15.89,209,14422,31424
1182,34863.75934,0.380389519,17.22,229,31424,22300
1183,37330.00101,0.397335319,17.56,209,22300,10642
1184,43562.99283,0.442936405,18,201,10642,6684
1185,42217.04481,0.434779506,19.55,209,6684,5850
1186,42542.51232,0.436242605,20.69,189,5850,4850
1187,46860.70959,0.465140429,20.57,205,4850,2000
1188,49741.81522,0.482514408,22.26,223,2000,4350
1189,54050.36209,0.508469894,22.78,290,4350,3300
1190,61072.45285,0.54635993,22.73,338,3300,1600
1191,71035.63422,0.595220785,23.46,366,1600,2050
1192,79802.60344,0.634864079,23.49,335,2050,3100
1193,79497.82962,0.638487608,26.02,289,3100,850
1194,31136.54952,0.367089641,24.91,471,850,1750
1195,17678.73802,0.224460299,26.34,648,1750,2423
1196,14656.04785,0.192473392,25.62,518,2423,990
1197,11425.03085,0.154335753,25.35,441,990,300
1198,7006.524297,0.099320358,24.75,422,300,1101
1199,7341.556045,0.10319691,25.78,422,1101,1921
1200,6578.525103,0.093614232,24.56,436,1921,1193
1201,5423.852823,0.07808633,23.03,443,1193,1421.5
1202,5039.210696,0.072776682,23.97,470,1421.5,4708
1203,4288.221377,0.062449893,23.52,472,4708,4336
1204,5738.023075,0.082079983,23.31,460,4336,3215
1205,7093.839648,0.100278969,23.16,524,32195,9178
1206,7341.141012,0.103532586,22.33,539,91738,4088
1207,5504.178523,0.079418617,20.98,556,4088,690
1208,4346.077472,0.063260108,19.56,541,690,1074
1209,4304.488379,0.062860429,19.42,552,1074,750
1210,4193.893101,0.061202026,18.47,548,750,270
1211,4287.509086,0.062501762,17.34,528,270,2070
1212,5262.709016,0.075507525,16.49,494,2070,247
1213,10487.78206,0.142929719,15.38,461,247,3176
1214,6331.781696,0.090708898,15.2,474,3176,2646
1215,5883.996489,0.08427963,14.36,509,2646,1348
1216,3653.77587,0.053646664,13.35,522,1348,1900
1217,3413.343344,0.050245238,13.24,551,1900,618
1218,5534.149507,0.079249527,12.76,539,618,675
1219,6173.660072,0.0882105,12.43,515,675,2700
1220,5129.946359,0.074200652,11.86,489,2700,5850
1221,5855.616982,0.083702164,11.66,490,5850,7925
1222,9979.500955,0.136507402,11.71,449,7925,6695
1223,10094.11412,0.138721538,11.92,468,6695,4165
1224,7472.831871,0.105900739,11.92,488,4165,8562
1225,4888.737921,0.070733207,11.56,457,8562,3250
1226,4207.374865,0.061486795,12.54,447,3250,4650
1227,4113.841936,0.060059057,12.27,459,4650,2446
1228,5367.492676,0.077168651,12.44,426,2446,2530
1229,6490.514936,0.092403497,12.98,408,2530,2350
1230,5437.000038,0.07842996,13.74,410,2350,917
1231,4440.27622,0.064434207,14.17,408,917,5600
1232,3555.098532,0.052347428,15.54,406,5600,450
1233,3263.599691,0.047801168,16.79,418,450,1000
1234,8111.227265,0.113221883,17.45,433,1000,2650
1235,9500.820344,0.131320432,19.93,416,2650,2600
1236,3527.243495,0.05198276,19.57,420,2600,9800
1237,3418.546918,0.050255237,19.42,439,39800,12000
1238,5396.314016,0.077400664,19.54,444,12000,4850
1239,7576.296178,0.106674418,20.29,436,4850,2850
1240,8906.176123,0.123722973,22.68,454,2850,1300
1241,9685.743622,0.133560302,23.88,367,1300,844
1242,12865.17721,0.170958632,22.6,370,844,500
1243,14624.99606,0.191891966,22.83,355,500,200
1244,9947.278067,0.136964419,23.9,317,200,230
1245,10097.78655,0.13810838,24.59,300,230,1000
1246,8095.658673,0.113623356,24.41,269,1000,26
1247,5531.858878,0.079663541,24.28,257,26,2050
1248,4044.385663,0.059105618,24.9,261,2050,378
